k,γ,α,xE,expP,xP
900,10,0.4,67.83606136149213,0.8262914421897827,6.972891397169258
900,20,0.4,190.95278914508052,0.8040740897580612,104.3531389181042
900,30,0.4,150.40147984716887,0.749497918749678,540.941347756338
900,40,0.4,136.24787939385072,0.7711361353456917,1342.7682355000386
900,50,0.4,156.5849043065928,0.87342202572956,2098.207448122705
900,60,0.4,116.47335806252508,0.9493097596746416,2305.6986601409003
900,70,0.4,100.09897722233822,1.0278709886769744,2332.3561379137423
900,80,0.4,144.2963831667493,1.1514294382641626,2445.748379067893
900,90,0.4,,1.228849431364022,2295.5203670561414
900,100,0.4,102.61033320996846,1.296433231683049,2080.60791236181
1000,10,0.4,58.45550194570527,0.8525535974476107,8.793645758613318
1000,20,0.4,182.1204574624436,0.854599761774004,127.07708715808924
1000,30,0.4,164.82198992638408,0.8050571151621503,614.3844207923655
1000,40,0.4,150.15925208172357,0.8081056105754246,1494.2620008094211
1000,50,0.4,151.51709527094835,0.8863520551573452,2243.232025173704
1000,60,0.4,127.6249656292337,0.9713538949736232,2484.460331311064
1000,70,0.4,,1.0666674355611248,2612.0106380603816
1000,80,0.4,178.1425783069581,1.1771559744946796,2687.96558742998
1000,90,0.4,163.44826475200588,1.2603300802057311,2506.1448786508718
1000,100,0.4,148.3304767250807,1.3311715697804385,2322.684635976384
100,10,0.45,10.922781947758567,0.3899365770048262,0.61588089996962
100,20,0.45,24.433187411738015,0.3309569572254935,0.5045451008345572
100,30,0.45,34.430715507486326,0.3643774428588683,1.2469621220476204
100,40,0.45,37.52416340917462,0.4024173862646089,5.682472489689806
100,50,0.45,32.12165307198659,0.4459077202282262,20.50211309620428
100,60,0.45,26.12054995225413,0.5074696436782223,47.03316828685642
100,70,0.45,23.77894120941208,0.5599905150854549,67.79782329682644
100,80,0.45,24.89654914548818,0.6018063702136361,81.51502543152779
100,90,0.45,28.386232273932904,0.6302803563867819,88.78987049452634
100,100,0.45,34.70325660457219,0.6541506958712023,91.11983304922404
200,10,0.45,31.001799865748108,0.5988767672398031,1.1474843901207648
200,20,0.45,43.50030798188349,0.4025602113785286,2.916826092914769
200,30,0.45,60.755894062372086,0.3962046231774918,6.440039035664775
200,40,0.45,66.38728276580613,0.4437516144587568,23.249615677341357
200,50,0.45,61.76478198554701,0.5077422326162135,68.08017038213193
200,60,0.45,44.98317237606067,0.5796540610130229,161.99967469869225
200,70,0.45,34.79124403060951,0.6462426215786209,234.96048153256163
200,80,0.45,34.808863517380814,0.7031959856643282,255.52515687596824
200,90,0.45,47.63038505277507,0.7499929301509246,242.2886184223465
200,100,0.45,70.61226014514557,0.7811288095357679,217.38320489085964
300,10,0.45,53.8847546363212,0.7322407677456297,0.0186139888966695
300,20,0.45,71.21624769771358,0.5119943409521696,8.043344640851487
300,30,0.45,86.87136359087526,0.4392212924686711,15.461962953186946
300,40,0.45,84.9065648425178,0.4821857316696492,56.61553243581831
300,50,0.45,72.83877415316893,0.5510214275906944,160.57905674194333
300,60,0.45,58.6188650184594,0.6369748910418164,339.55253591704445
300,70,0.45,43.004428220374265,0.70226121440062,475.2678426825972
300,80,0.45,33.30953740733434,0.7629728322099035,525.0683611739885
300,90,0.45,36.25323080214151,0.8144693821790907,507.9461443271543
300,100,0.45,51.671649980681416,0.8561074752748936,462.332243855436
400,10,0.45,64.093362285017,0.8095122883669069,0.7330069116376364
400,20,0.45,111.5874823581732,0.6108428280675412,8.13039161819094
400,30,0.45,112.12416115752865,0.506263202492675,33.06832373576636
400,40,0.45,101.10337601525544,0.5184767444184011,102.78610578347713
400,50,0.45,79.56283151136842,0.5920594159779163,287.53138875759794
400,60,0.45,69.70889265854522,0.6802335908786552,549.9233605095591
400,70,0.45,53.96804225459592,0.7514961266926367,751.2373162790257
400,80,0.45,37.670060421031856,0.8134733648739171,837.0985933213262
400,90,0.45,28.28292515577997,0.8682921689825283,827.4916242108941
400,100,0.45,33.11042537512742,0.9146496878993476,756.7619221578325
500,10,0.45,64.46945796626576,0.8504275094119081,1.6699688301906417
500,20,0.45,148.83718114230535,0.6930352996209906,6.428948750220723
500,30,0.45,141.1534044922635,0.5790877477525965,52.350714428095536
500,40,0.45,118.89242640727348,0.5581786163687049,158.63297998799138
500,50,0.45,88.0406240799363,0.6281679952097876,425.4641711778161
500,60,0.45,82.00448933335312,0.7190258464668486,785.6023439887796
500,70,0.45,66.38021319472837,0.7894972820032586,1025.7902944336856
500,80,0.45,47.060055037155216,0.8572616944437148,1138.22312108058
500,90,0.45,31.95936925541332,0.9118329872215064,1140.578874006058
500,100,0.45,23.13978332118476,0.9782229314549528,1102.052474013087
600,10,0.45,60.544402436738025,0.8727888702727428,2.239085964660617
600,20,0.45,172.9776016644745,0.7606567153090881,6.460516919274889
600,30,0.45,170.05160809432985,0.6539546117345094,71.87865048468763
600,40,0.45,131.4811954824426,0.6130316925297727,234.4768399582355
600,50,0.45,98.72838708685684,0.6661599615714684,575.2729235800232
600,60,0.45,94.45006299408897,0.755741687259597,1026.6458773722115
600,70,0.45,76.78812400973092,0.8228445051815868,1296.6709571163594
600,80,0.45,57.68230014643659,0.8900442639358641,1418.9475817563173
600,90,0.45,39.58123728708576,0.949882307149685,1413.0343196927347
600,100,0.45,,1.0266764634097427,1438.1259702783964
700,10,0.45,55.05227961886081,0.887274489012479,2.525348532443332
700,20,0.45,181.65046992808223,0.8206354610770185,9.321507550380971
700,30,0.45,192.0980977670471,0.7227413182081581,94.0579107943248
700,40,0.45,143.12219767788173,0.671616253257539,318.9766272919791
700,50,0.45,110.45274204740562,0.6985441419077862,717.988748145806
700,60,0.45,110.57557635907138,0.78649400418015,1256.428067215704
700,70,0.45,89.58186763937815,0.8547937395993902,1548.7134063408805
700,80,0.45,68.45927452803319,0.9198042373821868,1674.9982733326651
700,90,0.45,,0.9804036835553036,1678.3101229803983
700,100,0.45,48.78051348551639,1.065994427919396,1718.2277490450472
800,10,0.45,48.7081812944807,0.9030993273615834,2.594399401844605
800,20,0.45,177.25450132625008,0.8727640305275187,14.2712076020027
800,30,0.45,205.9548720452356,0.7916520988599728,117.83496929122715
800,40,0.45,155.56256971996854,0.7350303328361805,402.916410125387
800,50,0.45,122.10150482460632,0.738290376957092,866.4835175734974
800,60,0.45,124.75984810067524,0.8167549846494896,1458.387176402854
800,70,0.45,100.99808725107265,0.8837447808322125,1770.0679084899436
800,80,0.45,78.03269212623242,0.9484568496942316,1897.4977328810128
800,90,0.45,,1.0204578326256872,1962.6400552776836
800,100,0.45,,1.1042496815096658,1971.1328263715
900,10,0.45,42.60241986771371,0.9227381762152652,2.5838213002955364
900,20,0.45,165.3925534491793,0.918444881850684,19.900708100369336
900,30,0.45,212.5346917391263,0.852333414952749,140.56210200456093
900,40,0.45,168.73630534272945,0.7942790675886877,473.0144924709024
900,50,0.45,134.82211850980622,0.7886878690729416,1018.5040003734614
900,60,0.45,136.09685242851495,0.8426661771278972,1638.7028701275312
900,70,0.45,111.94831354480787,0.9064718121284264,1976.723958709222
900,80,0.45,89.96397022718054,0.971880799139948,2107.048016399967
900,90,0.45,99.91149932718876,1.0585765342113458,2244.8306102902898
900,100,0.45,100.72330738339598,1.1356150794430615,2234.228590436088
1000,10,0.45,37.6736973663116,0.9363112866771472,2.604091077378023
1000,20,0.45,151.46876052302812,0.9571585236942062,25.008781131117885
1000,30,0.45,212.79080655326328,0.9082170014740252,159.01626487428726
1000,40,0.45,180.68944571447284,0.8513411819778722,523.0940075375352
1000,50,0.45,146.03379918773814,0.8396748739614486,1136.1163070714438
1000,60,0.45,132.6191426878582,0.8609914919401552,1728.3259664362863
1000,70,0.45,118.50207296448632,0.92872407586748,2148.827544002679
1000,80,0.45,100.26101589043888,0.9962928588424356,2269.4153680773898
1000,90,0.45,,1.094456756035116,2479.5033444396536
1000,100,0.45,128.17398226105306,1.1644601424555523,2453.095902218279
100,10,0.5,9.22593720195776,0.5275222512617047,1.102017204697049
100,20,0.5,20.37264851303737,0.3705865734858912,0.438899676676444
100,30,0.5,32.63843172697476,0.3579591112325419,0.6586534919085494
100,40,0.5,41.858801359047305,0.3795385392099019,0.786174477229056
100,50,0.5,45.71237421177425,0.4053842233575549,2.3980637921957886
100,60,0.5,44.47397232209999,0.436287703043502,8.026932870189777
100,70,0.5,37.68000888738087,0.4705414324249001,21.6077866463075
100,80,0.5,31.362018708837454,0.5115138990969028,40.631656528312654
100,90,0.5,29.11747232431648,0.5503618058033993,55.12704329904127
100,100,0.5,29.78707693830384,0.5840903722102243,65.63944509621173
200,10,0.5,25.634968277681526,0.7771510894911179,0.3016429661483514
200,20,0.5,36.44576243404731,0.5292781989910341,4.579022966745019
200,30,0.5,54.072332014452144,0.4277046279777059,3.401866071664018
200,40,0.5,72.43967440460774,0.4127104867506244,4.487138718842786
200,50,0.5,82.1148908433892,0.4417055264216066,11.90721193132222
200,60,0.5,83.01281483188575,0.4821697753626384,30.1707066094573
200,70,0.5,75.04879423352443,0.5349404806580613,71.55020760868246
200,80,0.5,61.17776450329513,0.589352754017691,134.9913078051483
200,90,0.5,49.37000991397215,0.6383850892901466,184.0169310731945
200,100,0.5,49.8129712899386,0.6804773156813633,201.88528037811813
300,10,0.5,34.48487843707009,0.917251066638955,0.1579378717339954
300,20,0.5,67.31391948254439,0.6718542915452577,4.616125896754205
300,30,0.5,79.443182065214,0.5351427782385307,11.695391948635123
300,40,0.5,98.26817719534858,0.4724807970239131,14.482994600923233
300,50,0.5,106.39525128038493,0.4795067777456431,31.463434743037205
300,60,0.5,100.5036208903821,0.5223384265555061,78.3701656004722
300,70,0.5,86.85293763801192,0.5791656129930707,170.4598591947968
300,80,0.5,74.81529280796809,0.6432563717796413,291.7975792040816
300,90,0.5,60.096964337041285,0.6944425011445637,382.7182328612
300,100,0.5,49.11029726124504,0.7411119287369133,426.1774276622281
400,10,0.5,34.7810102082371,0.9909398899066388,0.8288322862400413
400,20,0.5,98.30037473721674,0.7800444985561448,1.8007317016113351
400,30,0.5,117.68556163203736,0.6355439789907154,15.306365487746213
400,40,0.5,124.96134508769916,0.5515440407426924,32.2473213745163
400,50,0.5,130.04495491892914,0.5250207681019796,59.977624441320536
400,60,0.5,113.0517992057586,0.5613018490810701,147.63780620440832
400,70,0.5,92.61121298636591,0.6239083770762102,306.5992636838675
400,80,0.5,80.66614647676553,0.6860797796075021,485.5615721451603
400,90,0.5,66.31583080120673,0.7416400867044215,622.729199039385
400,100,0.5,50.68082774729929,0.7933648366866685,695.1806354840343
500,10,0.5,32.98324414155631,1.0234934216616631,1.4236662375687446
500,20,0.5,119.8201756355554,0.8603666586301352,0.3320318980910187
500,30,0.5,156.71348986892914,0.7219522920751957,14.50990255153755
500,40,0.5,157.3174943902906,0.6312722083210286,48.49460501742065
500,50,0.5,147.12293046315204,0.5888416078782589,106.63604013436952
500,60,0.5,126.96302633144565,0.6010685856776772,226.5106935507216
500,70,0.5,100.2144145804788,0.660595146624083,453.4130781736746
500,80,0.5,88.29464343550903,0.7251857542772256,700.4882413631367
500,90,0.5,73.77172905687581,0.782052834742603,873.6875949733973
500,100,0.5,57.01504615273008,0.8343729347825124,970.9937879129244
600,10,0.5,30.80616790599861,1.0360814811792087,1.8473327157300408
600,20,0.5,129.1689477635242,0.9212379421719398,0.6132921073179566
600,30,0.5,186.4186791494167,0.7983836786352967,13.39463024792809
600,40,0.5,186.94591584271896,0.7073421948893834,63.87869948050863
600,50,0.5,163.30537079174698,0.6550045675004368,160.40288016041097
600,60,0.5,138.2344736686696,0.6491978994585613,321.79467241785454
600,70,0.5,109.8528398196858,0.6969575110411061,606.9857973836786
600,80,0.5,96.75395713111436,0.7593776638698254,914.4566264313222
600,90,0.5,83.05795944361813,0.8182542407983685,1126.509965080672
600,100,0.5,62.981823829465945,0.8688823821260079,1232.8731847050058
700,10,0.5,28.59939746351213,1.0383746636789193,2.1053551985664183
700,20,0.5,128.6287138891438,0.9686517690797044,1.64404177247009
700,30,0.5,203.7480339589673,0.8663831223908295,13.965068847503142
700,40,0.5,209.2569022986913,0.7806729718693505,79.60105577956014
700,50,0.5,178.31179633892015,0.7236345876403052,215.7784657180705
700,60,0.5,145.2869929657648,0.7058470044736577,434.5999998664225
700,70,0.5,121.69008229209004,0.7351522993792781,753.0812165426005
700,80,0.5,104.46741934301114,0.7885545076033516,1115.7073212442388
700,90,0.5,90.00936804992148,0.851210300383637,1357.7582439303026
700,100,0.5,70.27044164250103,0.9029873418588806,1474.8578968991833
800,10,0.5,25.959250580548733,1.0439444661159032,2.159796762317433
800,20,0.5,121.1127779373282,1.0104202975542105,2.741008703609839
800,30,0.5,208.9236271257956,0.925579141908801,16.63060378367956
800,40,0.5,222.65578547337628,0.8499504778885234,95.26214476354816
800,50,0.5,191.7792428336089,0.791637743298452,266.7165202413179
800,60,0.5,153.286909882634,0.7683103302067594,545.9279804626567
800,70,0.5,131.95202905809074,0.777783471019485,904.7155542008542
800,80,0.5,117.00348165364105,0.8210482275201727,1292.0392201523305
800,90,0.5,99.06984731334678,0.8774399873260526,1568.6758352244724
800,100,0.5,78.29460762617721,0.9314039408763706,1700.8575952611775
900,10,0.5,23.490632722346884,1.0476153908580803,2.1238990402001856
900,20,0.5,111.49091443692738,1.0449527783202273,3.7266985706962887
900,30,0.5,203.9358322386943,0.9808161454749484,20.706607320127038
900,40,0.5,229.13272321056988,0.9112105861329076,108.59729552274518
900,50,0.5,203.1147046218811,0.8553675771044191,307.6950458805917
900,60,0.5,161.9832534525892,0.8267808191030642,634.9171005845164
900,70,0.5,139.7719130124202,0.8261446256435174,1048.3867519295811
900,80,0.5,121.86480933468442,0.8482779434122747,1431.486549973073
900,90,0.5,107.88775624147144,0.9059708768280238,1745.578282575167
900,100,0.5,,0.9642286591501872,1904.935988183008
1000,10,0.5,21.456982978407115,1.046676100638554,2.076619493417017
1000,20,0.5,101.78939361982734,1.0739495693337446,4.556643879000907
1000,30,0.5,195.30660661480587,1.026253638108894,24.102368366026347
1000,40,0.5,230.7434517008292,0.968281574443818,117.35253215334612
1000,50,0.5,210.9384409332207,0.915440254945559,334.23922154199585
1000,60,0.5,170.92958502785655,0.8826136823984789,691.2378129204395
1000,70,0.5,145.0995566816306,0.8749101891399165,1148.994896325858
1000,80,0.5,,0.8805012668259583,1542.5926308915875
1000,90,0.5,115.40816601455708,0.9311555081080592,1894.65478808058
1000,100,0.5,,0.9954204640825448,2139.428063611864
100,10,0.55,7.907091067844282,0.6942441293774334,0.9485801106442412
100,20,0.55,14.494817337058416,0.4702862160435133,1.1543844720866436
100,30,0.55,26.434799145694665,0.400209414610456,0.5923551550504426
100,40,0.55,38.33559547467764,0.3846923668935952,0.8299040549589947
100,50,0.55,47.07322921635759,0.3921406169925597,0.8078096608390715
100,60,0.55,53.59557982427605,0.4069055882513906,0.7648710661357854
100,70,0.55,56.39637283420609,0.4244893879094624,1.630859143195924
100,80,0.55,55.02136614044068,0.444446156632488,4.77665420010995
100,90,0.55,49.43482449067229,0.4686283496753123,12.1832658838007
100,100,0.55,42.02169982753248,0.4949832839349724,24.405736890132506
200,10,0.55,15.518457651182835,0.9848368431815704,0.049318682365971
200,20,0.55,31.322818378098244,0.6946076598256634,3.8794432779206938
200,30,0.55,41.414754656090686,0.5520554946831355,6.227336284610407
200,40,0.55,58.093635406033,0.4748605589224752,4.643508467908698
200,50,0.55,78.65825510260092,0.4407497175833733,3.4558509639560624
200,60,0.55,93.90090742707687,0.4404933625238108,4.871614221227064
200,70,0.55,102.30097912249548,0.4614382922899507,9.891038837441776
200,80,0.55,105.45530490954764,0.4889518448897232,20.29281139049235
200,90,0.55,100.01400811287048,0.5247496918762874,42.12675928271936
200,100,0.55,88.55161667651141,0.5675338317762084,81.04306639138245
300,10,0.55,15.366780050593622,1.1446149268078405,0.157453921714685
300,20,0.55,51.24305088319177,0.859400757904185,1.800349986443028
300,30,0.55,69.13327068766152,0.695733348245663,9.252392969565069
300,40,0.55,82.80538645913916,0.5926093292839244,14.390235465013244
300,50,0.55,100.57472721787386,0.5281159927434534,15.428929080619724
300,60,0.55,120.96032254850036,0.4964309008803103,16.734402145888502
300,70,0.55,130.76764094219286,0.4997773076728098,27.931680227038115
300,80,0.55,127.6937374248114,0.5276281098272397,57.310451427042175
300,90,0.55,117.98112529183948,0.5681792391649798,110.61765144180096
300,100,0.55,104.49150001574174,0.6119451270236717,186.5719243396527
400,10,0.55,13.63517806417176,1.2272679768627328,0.5102039644232955
400,20,0.55,63.54046998984815,0.9772563662335116,0.161216411370938
400,30,0.55,99.57657095355786,0.8109329959221124,6.555737683630561
400,40,0.55,118.1774208022312,0.6990845621496908,18.474370666126028
400,50,0.55,131.42014665487594,0.6211349646119011,29.49550558399701
400,60,0.55,143.77678134274973,0.5728681095426802,40.6934422604717
400,70,0.55,152.92805259095826,0.5535076443700474,59.90401190274596
400,80,0.55,144.93455202428072,0.5699786810288582,111.50202493551542
400,90,0.55,127.07585937841384,0.6096174198817846,207.5239378121882
400,100,0.55,110.45767859905293,0.6547146157196062,331.45325145464375
500,10,0.55,12.93752471275194,1.2494466695207114,0.9420380085542552
500,20,0.55,68.6818408094404,1.0570611757357122,0.1956591920976033
500,30,0.55,124.03180057869378,0.9027285067752686,2.9331226479165644
500,40,0.55,154.18773036814207,0.7894669287416399,16.790003915546414
500,50,0.55,167.10058499707486,0.7078671414344143,38.40695421631532
500,60,0.55,170.28383924914718,0.6510379417951829,66.89349461687856
500,70,0.55,168.1921674414675,0.6201056452615163,109.40697048305276
500,80,0.55,158.93706920583833,0.6181452013859715,181.76392015588175
500,90,0.55,136.2735773528872,0.6501773366470895,316.6121224611616
500,100,0.55,115.85654185228805,0.6936718112810463,493.58640046890815
600,10,0.55,12.65980865612023,1.2396552444407374,1.361750272278248
600,20,0.55,68.78189980975174,1.1118709477919,1.0276406386044656
600,30,0.55,138.8193138971444,0.9770498058773722,0.8689767031323296
600,40,0.55,183.3578754253971,0.8673040743609709,13.190087207461351
600,50,0.55,198.24565393164207,0.785592119935524,43.78990959170278
600,60,0.55,195.0410139711157,0.726878748875691,92.65658849584366
600,70,0.55,181.9467567582148,0.6907931070968523,166.54015948093885
600,80,0.55,165.84771138401172,0.6774640523457964,274.1985716811237
600,90,0.55,146.60250425481286,0.6902614969594555,428.1874766232862
600,100,0.55,122.64765206674998,0.7301843686198696,658.3271030522576
700,10,0.55,12.622180724891637,1.2100888438548874,1.7383613087465364
700,20,0.55,66.27259936646162,1.1512623694512498,1.948555587493958
700,30,0.55,144.23080437527014,1.0378966550966786,0.4955220560855602
700,40,0.55,200.25538741444424,0.9380230476852336,10.92985133462935
700,50,0.55,218.60232752169995,0.860502002919182,48.86195437385688
700,60,0.55,213.84448980744511,0.799469527218666,117.12775323270102
700,70,0.55,194.20009193446236,0.7605344835957386,223.41967777774687
700,80,0.55,171.75616170779332,0.7410137651940267,373.0928191033888
700,90,0.55,151.7315694013497,0.7399417382092563,566.059195991755
700,100,0.55,131.75722965378924,0.7646224972343145,804.8493725715613
800,10,0.55,12.087416706113052,1.187048902956243,1.9149118928370497
800,20,0.55,61.664712143394745,1.1858256413693409,2.6174108869636727
800,30,0.55,140.35375898589515,1.092950574754422,1.0997922871428132
800,40,0.55,205.790753511134,1.0021408348069782,10.395906696524769
800,50,0.55,231.17231360574488,0.9278965157741992,52.54335691780192
800,60,0.55,227.7154265185879,0.8677409924507979,137.19493118763887
800,70,0.55,204.5518191663248,0.8270857061488319,273.0421855908437
800,80,0.55,177.70011596475564,0.8018403433276979,462.1704476405265
800,90,0.55,155.74910668068136,0.7963852389629665,700.7584906173646
800,100,0.55,139.80726953076717,0.8061901645834387,949.1335265434806
900,10,0.55,11.558962022909364,1.160417815349609,2.0086953416150157
900,20,0.55,56.569754072637416,1.2151371107323623,3.038613310959146
900,30,0.55,133.56479253438766,1.13858979198939,1.9956633815703309
900,40,0.55,204.0255836113928,1.0591764497666043,10.87987656740122
900,50,0.55,237.2503451319356,0.9901334002148248,55.0325515007734
900,60,0.55,234.2374954675935,0.9357005408010692,153.3873600383457
900,70,0.55,213.27281292254995,0.8904165478224525,310.07084871330284
900,80,0.55,184.3236480351788,0.8633448552025961,531.6545879249303
900,90,0.55,159.97048728016296,0.850726245066453,804.0441724555417
900,100,0.55,142.66788756956362,0.8503232301329582,1084.0663224542716
1000,10,0.55,11.226769895133453,1.124843620810365,2.0939837813762576
1000,20,0.55,52.30628098681055,1.236011168741105,3.378251471496837
1000,30,0.55,124.46418355645892,1.1792582616479366,2.879564835375599
1000,40,0.55,197.4061428360538,1.109765160986759,11.798927799729434
1000,50,0.55,237.3859289720537,1.0466648160606962,56.27021204631561
1000,60,0.55,240.94572719500405,0.9916389457747984,158.3159439652392
1000,70,0.55,221.11284164359927,0.9495861786165698,329.40413518779303
1000,80,0.55,190.2964947692812,0.9206527210150608,573.5313170443847
1000,90,0.55,164.1436755415829,0.9014608294433716,867.6584110442243
1000,100,0.55,144.69249021491655,0.8965618346997934,1179.9280359664383
100,10,0.6,5.495405230358714,0.8888718918456944,0.6144584732159327
100,20,0.6,10.63057169881541,0.6106472446707106,1.9994711727843932
100,30,0.6,18.253182196826643,0.4966720070013491,1.3117648277871767
100,40,0.6,28.755825312095293,0.4446810606813005,0.7606001864826988
100,50,0.6,39.67081450526003,0.4222894051647935,0.8806445197672046
100,60,0.6,49.69863593674518,0.4149846991091938,1.073556464607319
100,70,0.6,57.49647697199888,0.4164737398713972,1.0028910114213847
100,80,0.6,62.89642251695875,0.4239473152853956,0.7419675213180701
100,90,0.6,66.73767009227834,0.4337278347132763,0.6472476857888879
100,100,0.6,67.89404133846524,0.4453769688962118,1.205596450076811
200,10,0.6,6.426399449643236,1.2360848481554203,0.0103618759086729
200,20,0.6,22.078053831833493,0.8874563713350964,2.418526714974745
200,30,0.6,32.3165828500623,0.7149903071188579,6.506758038880357
200,40,0.6,42.26295225531009,0.611044566661352,8.084727309756456
200,50,0.6,55.783938482202856,0.5435955561585584,7.037038638091803
200,60,0.6,73.10840584828846,0.5000630913325708,5.189576479627047
200,70,0.6,92.15039369843016,0.4743637316851236,4.036559020038864
200,80,0.6,109.67773142397805,0.463970972242741,3.865636964189077
200,90,0.6,121.51772064293444,0.4692889367130998,5.282052150300936
200,100,0.6,128.08856314555717,0.4840310135755328,8.786117102268605
300,10,0.6,5.100839289037707,1.4284555407718966,0.0904869987222704
300,20,0.6,27.66628888983759,1.0806277101685346,0.6070522100239989
300,30,0.6,49.78958826575504,0.8858248685508602,5.440654840547615
300,40,0.6,65.24934075466744,0.7620447387158195,12.201149387262536
300,50,0.6,78.53581427677271,0.6757218554280191,17.19580815346838
300,60,0.6,93.9115653903971,0.612513627127714,18.827068457003637
300,70,0.6,112.23265371913456,0.5673252563162201,18.379036265767848
300,80,0.6,132.6462342792342,0.5367199606399939,17.519558776120896
300,90,0.6,151.71395435661353,0.5216345903867854,18.83592437585344
300,100,0.6,162.18607785239988,0.524156178324209,26.501531196562464
400,10,0.6,4.352633586927639,1.524302022891485,0.2923180452157226
400,20,0.6,28.072630489217342,1.2160256871861748,0.0060611020417944
400,30,0.6,61.56143064818714,1.0173677807949462,2.304517726663226
400,40,0.6,88.21369149383678,0.8847638151484623,9.859819878590429
400,50,0.6,107.74299021032031,0.7895405250818799,19.77511898809481
400,60,0.6,124.24650949904216,0.7171292874164872,28.65019571561323
400,70,0.6,140.29268679732576,0.6617080888780856,35.27698531690346
400,80,0.6,155.9472117406046,0.6212870539824634,41.24420219102075
400,90,0.6,171.00778102564877,0.5932358438593989,48.47217960883079
400,100,0.6,181.48841952949752,0.5814659558712038,62.54051771087774
500,10,0.6,4.518008199985937,1.5178579419478446,0.6526327057716006
500,20,0.6,27.559341269388536,1.3019016010714075,0.3249790317252807
500,30,0.6,67.6326453026112,1.1172158430492136,0.3793711375995924
500,40,0.6,105.89483949079556,0.9844116826359716,5.492622345793551
500,50,0.6,135.56060087601108,0.884583867309966,16.385830288629105
500,60,0.6,156.7921472373216,0.8082540792192541,30.751060976937467
500,70,0.6,172.20137609002344,0.7486547471312991,46.64610691959002
500,80,0.6,183.5196217585834,0.7030341550508462,64.03441154137953
500,90,0.6,190.90678555077605,0.669327448547832,85.67695121133664
500,100,0.6,193.1846691082233,0.649651158246651,117.6174408718586
600,10,0.6,5.024630331145848,1.4495048481243584,1.0845663432958932
600,20,0.6,26.80302393016858,1.3570593353978848,1.0608224577992154
600,30,0.6,69.34689998563084,1.194254012257194,0.0345194001504577
600,40,0.6,116.9608718302448,1.0664251199060244,2.072481848393808
600,50,0.6,156.19028831182789,0.96751116619597,11.35951328975536
600,60,0.6,184.12090676837963,0.8892344600039034,28.2542748113484
600,70,0.6,199.33785806787915,0.8289313993821291,53.08931513618512
600,80,0.6,207.51681567015532,0.7802853941124234,84.18797744868498
600,90,0.6,207.8413772111064,0.7430600473955313,125.3501724148221
600,100,0.6,202.69825011769197,0.7203142121200625,181.4679667041821
700,10,0.6,5.711225239493249,1.3410512173322868,1.5016130611125258
700,20,0.6,26.167267929059857,1.3899222081424103,1.9362197268047043
700,30,0.6,68.30966273551863,1.254737211304942,0.5916231886311208
700,40,0.6,121.59006344708592,1.1355426864451017,0.429122551055539
700,50,0.6,168.16645494598424,1.0406806486883398,7.104034493663718
700,60,0.6,202.9361161749617,0.962602503022354,24.31504575538489
700,70,0.6,,0.9026798741398808,56.03319320009424
700,80,0.6,225.49525549839225,0.852428386602285,100.79032558756194
700,90,0.6,220.861334266218,0.8155651216275888,162.61174268889397
700,100,0.6,210.6712256439389,0.7883575649245839,243.80360807827253
800,10,0.6,5.99619678546239,1.2505068803625694,1.7143899669880185
800,20,0.6,24.7318698747277,1.4177293220432683,2.6012489568121167
800,30,0.6,64.68106924175137,1.3077894877321077,1.3730862185613408
800,40,0.6,119.4066541916619,1.1977733319292376,0.146504562769814
800,50,0.6,171.61126356035544,1.107024348263808,4.472148119176896
800,60,0.6,209.94799409081844,1.03266796402593,21.46196767058996
800,70,0.6,231.73289895916815,0.9710371183894604,56.47326762603392
800,80,0.6,235.52188238635063,0.9229106371769012,113.86271894028694
800,90,0.6,229.78353199311627,0.8835868329394866,193.1159266194323
800,100,0.6,216.6471669962536,0.8539300420270655,298.08095355027115
900,10,0.6,6.25025579229472,1.1567048440605625,1.847970198538143
900,20,0.6,23.39939635449781,1.4352678923685134,3.133415662205584
900,30,0.6,60.7969749445883,1.3517961833296432,2.190960933897303
900,40,0.6,114.24537413981484,1.252282968433539,0.4810626530328068
900,50,0.6,168.41364174330343,1.1680384644162485,3.2710291028788965
900,60,0.6,213.3832386299769,1.0931601124189891,18.509354911829835
900,70,0.6,235.54604886381853,1.0365920494017322,56.45316940714141
900,80,0.6,244.3709879515713,0.9847653933530698,119.14432469401244
900,90,0.6,236.75365618514056,0.946862526360431,212.5797354253361
900,100,0.6,221.4259718675501,0.9172174675408098,337.171559952931
1000,10,0.6,6.508254082075964,1.0564821609660675,1.9405670395751888
1000,20,0.6,22.425370392142987,1.4410218136208466,3.6110089457336954
1000,30,0.6,56.82628585389173,1.3889025857563462,2.891940253030782
1000,40,0.6,108.39892941536144,1.2988638352428887,1.06454905061279
1000,50,0.6,164.31591843124812,1.2196017965451629,2.6445416046994588
1000,60,0.6,211.45007615985503,1.1502367779852711,16.299280112735705
1000,70,0.6,239.8284210183083,1.0924372239737294,52.69670284355868
1000,80,0.6,246.89964775566057,1.04600363698265,120.48419486418648
1000,90,0.6,241.04547669706443,1.0071829084867878,221.0937463529648
1000,100,0.6,,0.9746765083579234,356.35762946621105
100,10,0.65,2.723735913032329,1.1174913219032534,0.3392787700097007
100,20,0.65,7.516482925404516,0.780143601083824,2.102655228153327
100,30,0.65,12.39815885515275,0.6313427452544612,2.4891522535349915
